genoName,genoStart,genoEnd,strand,repName,repClass,repFamily,repStart,repEnd
chr10,133500000,133502509,-,HERVL-int,LTR,ERVL,-3147,2507
chr11,29622091,29622579,+,HERVL-int,LTR,ERVL,3379,3847
chr11,38533833,38538170,-,HERVL-int,LTR,ERVL,-1354,4300
chr11,124911035,124913029,-,HERVL-int,LTR,ERVL,-3628,2026
chr11,3272743,3272835,-,HERVL-int,LTR,ERVL,-3194,2460
chr11,6350512,6350908,-,HERVL-int,LTR,ERVL,-1195,4459
chr11,6351506,6351583,-,HERVL-int,LTR,ERVL,-2027,3687
chr11,12630642,12630728,-,HERVL-int,LTR,ERVL,-1259,4395
chr11,15047902,15048000,-,HERVL-int,LTR,ERVL,-809,4845
chr11,15048195,15048378,-,HERVL-int,LTR,ERVL,-909,4317
chr11,15377553,15377949,+,HERVL-int,LTR,ERVL,1,407
chr11,22986048,22986137,-,HERVL-int,LTR,ERVL,-69,5585
chr11,22986962,22987397,-,HERVL-int,LTR,ERVL,0,5654
chr11,27768460,27769190,-,HERVL-int,LTR,ERVL,0,5654
chr11,27769198,27769257,-,HERVL-int,LTR,ERVL,-1048,4606
chr11,28157124,28159885,+,HERVL-int,LTR,ERVL,2893,5654
chr11,29867050,29867566,+,HERVL-int,LTR,ERVL,1772,2293
chr11,33434524,33434921,-,HERVL-int,LTR,ERVL,-2506,3148
chr11,37349306,37350347,+,HERVL-int,LTR,ERVL,724,1747
chr11,37350348,37350849,+,HERVL-int,LTR,ERVL,3038,3539
chr11,38533108,38533775,-,HERVL-int,LTR,ERVL,-781,4886
chr11,38627833,38631429,+,HERVL-int,LTR,ERVL,2,3599
chr11,38631417,38632102,+,HERVL-int,LTR,ERVL,3509,4195
chr11,39125931,39129045,+,HERVL-int,LTR,ERVL,810,3919
chr11,39129360,39131118,+,HERVL-int,LTR,ERVL,3920,5654
chr11,42385969,42388266,+,HERVL-int,LTR,ERVL,3317,5654
chr11,44415524,44416917,+,HERVL-int,LTR,ERVL,1,1379
chr11,44544589,44550255,+,HERVL-int,LTR,ERVL,1,5654
chr11,48584590,48584773,+,HERVL-int,LTR,ERVL,2917,3111
chr11,54701625,54701950,+,HERVL-int,LTR,ERVL,2926,3244
chr11,56039788,56045298,+,HERVL-int,LTR,ERVL,1,5533
chr11,56605240,56605599,+,HERVL-int,LTR,ERVL,917,1284
chr11,56605594,56605884,+,HERVL-int,LTR,ERVL,4360,4648
chr11,56606189,56606837,+,HERVL-int,LTR,ERVL,4649,5297
chr11,57650628,57651452,+,HERVL-int,LTR,ERVL,4823,5654
chr11,57976882,57977016,+,HERVL-int,LTR,ERVL,3058,3191
chr11,57977525,57977925,+,HERVL-int,LTR,ERVL,3868,4260
chr11,59276280,59279131,+,HERVL-int,LTR,ERVL,1,2861
chr11,59279445,59282226,+,HERVL-int,LTR,ERVL,2862,5654
chr11,60217001,60217068,+,HERVL-int,LTR,ERVL,1,67
chr11,60217060,60217544,+,HERVL-int,LTR,ERVL,296,779
chr11,60218617,60223498,+,HERVL-int,LTR,ERVL,780,5654
chr11,78618927,78624549,+,HERVL-int,LTR,ERVL,1,5654
chr11,79124974,79128887,+,HERVL-int,LTR,ERVL,1,3927
chr11,79136201,79137922,+,HERVL-int,LTR,ERVL,3912,5654
chr11,81171352,81172199,-,HERVL-int,LTR,ERVL,0,5654
chr11,81172195,81172424,-,HERVL-int,LTR,ERVL,-5425,229
chr11,82178747,82178915,+,HERVL-int,LTR,ERVL,3513,3684
chr11,82180809,82180961,+,HERVL-int,LTR,ERVL,4454,4614
chr11,82182948,82183223,+,HERVL-int,LTR,ERVL,4811,5104
chr11,83503851,83506171,-,HERVL-int,LTR,ERVL,0,5654
chr11,83506183,83507362,-,HERVL-int,LTR,ERVL,-4456,1198
chr11,83507620,83507742,-,HERVL-int,LTR,ERVL,-3278,2376
chr11,85157293,85162819,+,HERVL-int,LTR,ERVL,26,5654
chr11,90661011,90661188,-,HERVL-int,LTR,ERVL,0,5654
chr11,91597119,91602751,+,HERVL-int,LTR,ERVL,2,5654
chr11,92986257,92987134,-,HERVL-int,LTR,ERVL,-4784,870
chr11,97317987,97318425,+,HERVL-int,LTR,ERVL,1,445
chr11,97318426,97319607,+,HERVL-int,LTR,ERVL,927,2130
chr11,97319602,97322925,+,HERVL-int,LTR,ERVL,2329,5654
chr11,97626360,97626633,-,HERVL-int,LTR,ERVL,-418,5236
chr11,97789055,97789172,-,HERVL-int,LTR,ERVL,0,5654
chr11,97789169,97790272,-,HERVL-int,LTR,ERVL,-3378,2276
chr11,97790576,97790771,-,HERVL-int,LTR,ERVL,-4484,1170
chr11,106114831,106117525,+,HERVL-int,LTR,ERVL,2965,5654
chr11,106829591,106830355,+,HERVL-int,LTR,ERVL,4900,5654
chr11,107232353,107233291,-,HERVL-int,LTR,ERVL,0,5654
chr11,107233288,107237787,-,HERVL-int,LTR,ERVL,-1131,4523
chr11,107978293,107981052,+,HERVL-int,LTR,ERVL,1,2783
chr11,107983118,107985675,+,HERVL-int,LTR,ERVL,2776,5354
chr11,107985965,107986260,+,HERVL-int,LTR,ERVL,5355,5654
chr11,109287431,109288308,+,HERVL-int,LTR,ERVL,4761,5654
chr11,109496322,109500000,-,HERVL-int,LTR,ERVL,0,5654
chr11,109500000,109501944,-,HERVL-int,LTR,ERVL,-3695,1959
chr11,109962086,109967674,+,HERVL-int,LTR,ERVL,1,5654
chr11,113582737,113582896,+,HERVL-int,LTR,ERVL,1,159
chr11,113582897,113585748,+,HERVL-int,LTR,ERVL,2797,5654
chr11,118336337,118336419,+,HERVL-int,LTR,ERVL,5421,5539
chr11,122010303,122015977,+,HERVL-int,LTR,ERVL,1,5654
chr11,124005045,124006348,-,HERVL-int,LTR,ERVL,-992,4662
chr11,124824984,124826386,-,HERVL-int,LTR,ERVL,0,5654
chr11,124905726,124909317,-,HERVL-int,LTR,ERVL,0,5654
chr11,125029294,125034862,-,HERVL-int,LTR,ERVL,0,5654
chr11,127177304,127177437,-,HERVL-int,LTR,ERVL,-5004,650
chr11,132375479,132381082,+,HERVL-int,LTR,ERVL,1,5654
chr12,88209956,88211897,-,HERVL-int,LTR,ERVL,-3692,1962
chr12,5818558,5819133,+,HERVL-int,LTR,ERVL,1,580
chr12,5819125,5822766,+,HERVL-int,LTR,ERVL,765,4420
chr12,5825075,5825656,+,HERVL-int,LTR,ERVL,4421,5061
chr12,5825692,5825872,+,HERVL-int,LTR,ERVL,5062,5259
chr12,5825954,5826307,+,HERVL-int,LTR,ERVL,5260,5652
chr12,7996847,7997330,+,HERVL-int,LTR,ERVL,926,1408
chr12,7997662,7998149,+,HERVL-int,LTR,ERVL,1409,1886
chr12,7998451,7999255,+,HERVL-int,LTR,ERVL,1887,2679
chr12,7999572,7999807,+,HERVL-int,LTR,ERVL,2680,2897
chr12,8000557,8002151,+,HERVL-int,LTR,ERVL,2893,4520
chr12,8002619,8003405,+,HERVL-int,LTR,ERVL,4510,5293
chr12,8003707,8003845,+,HERVL-int,LTR,ERVL,5294,5414
chr12,8004146,8004323,+,HERVL-int,LTR,ERVL,5415,5589
chr12,8004614,8004689,+,HERVL-int,LTR,ERVL,5590,5654
chr12,11016700,11017238,+,HERVL-int,LTR,ERVL,2082,2648
chr12,11017828,11017917,+,HERVL-int,LTR,ERVL,2931,3019
chr12,11017987,11018258,+,HERVL-int,LTR,ERVL,3026,3295
chr12,11070734,11070800,+,HERVL-int,LTR,ERVL,1954,2019
chr12,11072347,11072891,+,HERVL-int,LTR,ERVL,2082,2648
chr12,11073433,11073567,+,HERVL-int,LTR,ERVL,2887,3021
chr12,11073635,11073773,+,HERVL-int,LTR,ERVL,3071,3207
chr12,14293285,14294002,-,HERVL-int,LTR,ERVL,-1,5653
chr12,14294294,14298192,-,HERVL-int,LTR,ERVL,-711,4943
chr12,14298498,14299164,-,HERVL-int,LTR,ERVL,-4649,1005
chr12,14299428,14299779,-,HERVL-int,LTR,ERVL,-5304,350
chr12,14331774,14332771,+,HERVL-int,LTR,ERVL,1,1005
chr12,14333070,14335364,+,HERVL-int,LTR,ERVL,1006,3283
chr12,14335674,14338046,+,HERVL-int,LTR,ERVL,3284,5654
chr12,14482762,14484428,-,HERVL-int,LTR,ERVL,0,5654
chr12,14484424,14488149,-,HERVL-int,LTR,ERVL,-1798,3856
chr12,14488650,14494248,-,HERVL-int,LTR,ERVL,0,5654
chr12,19697895,19698074,-,HERVL-int,LTR,ERVL,-1835,3819
chr12,21582680,21583033,+,HERVL-int,LTR,ERVL,1,353
chr12,21583027,21586007,+,HERVL-int,LTR,ERVL,2629,5654
chr12,22356406,22356455,-,HERVL-int,LTR,ERVL,-2318,3336
chr12,25307696,25313307,+,HERVL-int,LTR,ERVL,1,5654
chr12,25477638,25477773,-,HERVL-int,LTR,ERVL,-428,5226
chr12,25478213,25478512,-,HERVL-int,LTR,ERVL,0,5654
chr12,25478798,25480140,-,HERVL-int,LTR,ERVL,-350,5304
chr12,26775999,26781630,+,HERVL-int,LTR,ERVL,1,5654
chr12,29933885,29936169,-,HERVL-int,LTR,ERVL,0,5654
chr12,38423263,38426005,-,HERVL-int,LTR,ERVL,-767,4887
chr12,44042848,44044220,+,HERVL-int,LTR,ERVL,1,1407
chr12,44044207,44045561,+,HERVL-int,LTR,ERVL,3162,4521
chr12,44045836,44045998,+,HERVL-int,LTR,ERVL,4522,4685
chr12,44046059,44047009,+,HERVL-int,LTR,ERVL,4686,5654
chr12,46727630,46731599,-,HERVL-int,LTR,ERVL,0,5654
chr12,46732132,46733795,-,HERVL-int,LTR,ERVL,-4005,1649
chr12,46861345,46866940,-,HERVL-int,LTR,ERVL,0,5654
chr12,48628977,48630055,+,HERVL-int,LTR,ERVL,669,1696
chr12,50322492,50323591,+,HERVL-int,LTR,ERVL,2819,3922
chr12,50323880,50325602,+,HERVL-int,LTR,ERVL,3923,5654
chr12,51797115,51801772,-,HERVL-int,LTR,ERVL,0,5654
chr12,51802067,51802995,-,HERVL-int,LTR,ERVL,-4698,956
chr12,56398526,56400360,+,HERVL-int,LTR,ERVL,303,2118
chr12,56401325,56404751,+,HERVL-int,LTR,ERVL,1973,5654
chr12,56405181,56405339,-,HERVL-int,LTR,ERVL,-27,5627
chr12,57557027,57557265,-,HERVL-int,LTR,ERVL,-2,5652
chr12,59518386,59519507,-,HERVL-int,LTR,ERVL,-4520,1134
chr12,59569921,59572535,-,HERVL-int,LTR,ERVL,0,5654
chr12,59572528,59572660,+,HERVL-int,LTR,ERVL,2081,2213
chr12,60636977,60637442,+,HERVL-int,LTR,ERVL,1,464
chr12,60637436,60638385,+,HERVL-int,LTR,ERVL,4692,5654
chr12,61121740,61123963,+,HERVL-int,LTR,ERVL,3415,5654
chr12,61250100,61253789,-,HERVL-int,LTR,ERVL,-2,5652
chr12,64129564,64129975,-,HERVL-int,LTR,ERVL,0,5654
chr12,64130008,64131894,-,HERVL-int,LTR,ERVL,-428,5226
chr12,64132183,64134139,-,HERVL-int,LTR,ERVL,-2371,3283
chr12,64134435,64135793,-,HERVL-int,LTR,ERVL,-4284,1370
chr12,64340411,64346075,-,HERVL-int,LTR,ERVL,0,5654
chr12,68239674,68239830,-,HERVL-int,LTR,ERVL,-367,5287
chr12,73067007,73067183,+,HERVL-int,LTR,ERVL,2160,2334
chr12,73251466,73252025,+,HERVL-int,LTR,ERVL,1,560
chr12,73252020,73256601,+,HERVL-int,LTR,ERVL,1044,5654
chr12,73826172,73827309,+,HERVL-int,LTR,ERVL,1,1125
chr12,73827639,73832153,+,HERVL-int,LTR,ERVL,1126,5654
chr12,73832861,73832903,-,HERVL-int,LTR,ERVL,-829,4825
chr12,73832902,73832975,-,HERVL-int,LTR,ERVL,-795,4859
chr12,74034876,74038696,+,HERVL-int,LTR,ERVL,780,4599
chr12,74038997,74040067,+,HERVL-int,LTR,ERVL,4600,5654
chr12,74063871,74066600,+,HERVL-int,LTR,ERVL,1503,4263
chr12,74110426,74111135,-,HERVL-int,LTR,ERVL,0,5654
chr12,74276228,74278444,+,HERVL-int,LTR,ERVL,1,2207
chr12,74278415,74278516,-,HERVL-int,LTR,ERVL,-3083,2674
chr12,74278502,74281949,+,HERVL-int,LTR,ERVL,2205,5654
chr12,74405652,74405898,+,HERVL-int,LTR,ERVL,3217,3463
chr12,75012804,75015538,+,HERVL-int,LTR,ERVL,1,2736
chr12,75015540,75015635,+,HERVL-int,LTR,ERVL,3316,3410
chr12,75015640,75015835,+,HERVL-int,LTR,ERVL,5377,5574
chr12,75020649,75020729,+,HERVL-int,LTR,ERVL,5575,5654
chr12,75371514,75371880,-,HERVL-int,LTR,ERVL,0,5654
chr12,75371878,75372006,-,HERVL-int,LTR,ERVL,-504,5150
chr12,75372312,75377281,-,HERVL-int,LTR,ERVL,-620,5034
chr12,79490174,79490679,-,HERVL-int,LTR,ERVL,-100,5554
chr12,79490829,79493547,-,HERVL-int,LTR,ERVL,-570,5084
chr12,79497317,79497401,-,HERVL-int,LTR,ERVL,-3314,2340
chr12,79497709,79499637,-,HERVL-int,LTR,ERVL,-3393,2261
chr12,81564473,81565308,+,HERVL-int,LTR,ERVL,37,869
chr12,81762440,81762604,-,HERVL-int,LTR,ERVL,-5489,165
chr12,81890700,81895093,+,HERVL-int,LTR,ERVL,1,4432
chr12,81934208,81937790,-,HERVL-int,LTR,ERVL,-1,5653
chr12,81940081,81942027,-,HERVL-int,LTR,ERVL,-3623,2031
chr12,82192638,82192864,+,HERVL-int,LTR,ERVL,1,226
chr12,82193213,82195317,+,HERVL-int,LTR,ERVL,227,2341
chr12,82203422,82204370,-,HERVL-int,LTR,ERVL,0,5654
chr12,82204347,82205299,-,HERVL-int,LTR,ERVL,-1328,4326
chr12,82205288,82207989,-,HERVL-int,LTR,ERVL,-2937,2717
chr12,83281910,83283866,-,HERVL-int,LTR,ERVL,0,5654
chr12,83503121,83504300,+,HERVL-int,LTR,ERVL,514,1722
chr12,83505373,83506267,+,HERVL-int,LTR,ERVL,1716,2662
chr12,83506557,83508690,+,HERVL-int,LTR,ERVL,2663,4795
chr12,83509474,83510258,+,HERVL-int,LTR,ERVL,4796,5542
chr12,83719905,83721717,+,HERVL-int,LTR,ERVL,1,1871
chr12,83721789,83725269,+,HERVL-int,LTR,ERVL,1872,5468
chr12,83725770,83725995,+,HERVL-int,LTR,ERVL,5469,5654
chr12,84402180,84407746,+,HERVL-int,LTR,ERVL,4,5654
chr12,85167786,85168918,-,HERVL-int,LTR,ERVL,0,5654
chr12,85170284,85170415,-,HERVL-int,LTR,ERVL,-169,5485
chr12,85937456,85937836,+,HERVL-int,LTR,ERVL,1,380
chr12,85937829,85939515,+,HERVL-int,LTR,ERVL,3080,4782
chr12,85939514,85939894,+,HERVL-int,LTR,ERVL,5270,5654
chr12,86077199,86078894,-,HERVL-int,LTR,ERVL,0,5654
chr12,86561795,86566138,+,HERVL-int,LTR,ERVL,1,4391
chr12,86566819,86568068,+,HERVL-int,LTR,ERVL,4387,5654
chr12,90434750,90436409,+,HERVL-int,LTR,ERVL,1,1747
chr12,90874971,90880219,+,HERVL-int,LTR,ERVL,1,5323
chr12,90880263,90880592,+,HERVL-int,LTR,ERVL,5324,5653
chr12,103062926,103068480,+,HERVL-int,LTR,ERVL,79,5654
chr12,105603416,105605211,-,HERVL-int,LTR,ERVL,0,5654
chr12,105605212,105609397,-,HERVL-int,LTR,ERVL,-1451,4203
chr12,105679383,105684960,+,HERVL-int,LTR,ERVL,1,5654
chr12,117650446,117652035,+,HERVL-int,LTR,ERVL,1,1569
chr12,117652318,117656327,+,HERVL-int,LTR,ERVL,1570,5554
chr12,120607546,120607587,+,HERVL-int,LTR,ERVL,1,36
chr12,120607901,120608065,+,HERVL-int,LTR,ERVL,37,188
chr12,120608348,120613810,+,HERVL-int,LTR,ERVL,189,5654
chr12,126052828,126054992,+,HERVL-int,LTR,ERVL,3455,5635
chr12,126423058,126423602,-,HERVL-int,LTR,ERVL,0,5654
chr13,23314518,23314573,+,HERVL-int,LTR,ERVL,1,55
chr13,23314565,23316924,+,HERVL-int,LTR,ERVL,2677,5034
chr13,23317204,23317811,+,HERVL-int,LTR,ERVL,5035,5654
chr13,33867083,33867383,+,HERVL-int,LTR,ERVL,4506,4772
chr13,40281309,40282485,-,HERVL-int,LTR,ERVL,-4472,1182
chr13,40873085,40874122,+,HERVL-int,LTR,ERVL,1,1050
chr13,40881282,40881361,+,HERVL-int,LTR,ERVL,1047,1125
chr13,45456315,45456391,+,HERVL-int,LTR,ERVL,3436,3506
chr13,45753625,45759254,-,HERVL-int,LTR,ERVL,0,5654
chr13,49091427,49092402,-,HERVL-int,LTR,ERVL,-1775,3879
chr13,55115328,55115362,+,HERVL-int,LTR,ERVL,238,271
chr13,55446408,55447381,+,HERVL-int,LTR,ERVL,1,965
chr13,55447652,55452354,+,HERVL-int,LTR,ERVL,966,5654
chr13,55586570,55591975,-,HERVL-int,LTR,ERVL,0,5654
chr13,60496381,60496808,+,HERVL-int,LTR,ERVL,1,427
chr13,60497551,60497820,+,HERVL-int,LTR,ERVL,428,691
chr13,60497818,60500000,+,HERVL-int,LTR,ERVL,950,3165
chr13,60500000,60501139,+,HERVL-int,LTR,ERVL,3166,4365
chr13,63442057,63444018,+,HERVL-int,LTR,ERVL,1,1989
chr13,63444005,63444767,+,HERVL-int,LTR,ERVL,4887,5654
chr13,63484577,63487149,+,HERVL-int,LTR,ERVL,3064,5654
chr13,64362863,64367488,+,HERVL-int,LTR,ERVL,1,4609
chr13,64367798,64368873,+,HERVL-int,LTR,ERVL,4596,5654
chr13,66178523,66183032,-,HERVL-int,LTR,ERVL,0,5757
chr13,66183143,66184116,-,HERVL-int,LTR,ERVL,-4585,1172
chr13,66184214,66184274,-,HERVL-int,LTR,ERVL,-5594,60
chr13,67569242,67569395,-,HERVL-int,LTR,ERVL,-2791,2863
chr13,69221468,69221625,+,HERVL-int,LTR,ERVL,446,602
chr13,69225313,69226757,+,HERVL-int,LTR,ERVL,4185,5654
chr13,69406468,69406986,-,HERVL-int,LTR,ERVL,-3345,2309
chr13,69499563,69499641,-,HERVL-int,LTR,ERVL,0,5654
chr13,69499948,69500000,-,HERVL-int,LTR,ERVL,-77,5577
chr13,69500002,69505452,-,HERVL-int,LTR,ERVL,-131,5523
chr13,74804239,74808893,+,HERVL-int,LTR,ERVL,1025,5654
chr13,74809286,74809824,-,HERVL-int,LTR,ERVL,-329,5325
chr13,79856533,79857507,+,HERVL-int,LTR,ERVL,3948,4935
chr13,79858802,79859249,+,HERVL-int,LTR,ERVL,4936,5382
chr13,79859564,79859841,+,HERVL-int,LTR,ERVL,5383,5651
chr13,80062282,80065337,-,HERVL-int,LTR,ERVL,0,5654
chr13,80065731,80065957,+,HERVL-int,LTR,ERVL,2757,2982
chr13,82386828,82387203,-,HERVL-int,LTR,ERVL,-1286,4368
chr13,82387202,82388794,-,HERVL-int,LTR,ERVL,-3742,1912
chr13,82847494,82847639,+,HERVL-int,LTR,ERVL,4152,4301
chr13,82847791,82847886,+,HERVL-int,LTR,ERVL,4285,4380
chr13,82970689,82974475,-,HERVL-int,LTR,ERVL,0,5654
chr13,84798821,84799326,+,HERVL-int,LTR,ERVL,2124,2635
chr13,84905048,84907242,+,HERVL-int,LTR,ERVL,3453,5654
chr13,85050223,85050800,-,HERVL-int,LTR,ERVL,-497,5157
chr13,86395569,86395765,-,HERVL-int,LTR,ERVL,-3761,1893
chr13,86580430,86584158,+,HERVL-int,LTR,ERVL,1863,5654
chr13,87206671,87207449,-,HERVL-int,LTR,ERVL,0,5654
chr13,88279649,88279851,+,HERVL-int,LTR,ERVL,1,198
chr13,88280137,88281222,+,HERVL-int,LTR,ERVL,199,1331
chr13,88281233,88282634,+,HERVL-int,LTR,ERVL,1374,2782
chr13,88282636,88284066,+,HERVL-int,LTR,ERVL,4185,5654
chr13,89595305,89597273,+,HERVL-int,LTR,ERVL,3421,5397
chr13,89597398,89597659,+,HERVL-int,LTR,ERVL,5389,5654
chr13,89604271,89605701,-,HERVL-int,LTR,ERVL,0,5654
chr13,90153310,90156051,-,HERVL-int,LTR,ERVL,-2890,2764
chr13,97587840,97592979,-,HERVL-int,LTR,ERVL,0,5654
chr13,103471315,103472308,-,HERVL-int,LTR,ERVL,0,5654
chr13,103818476,103818572,-,HERVL-int,LTR,ERVL,-317,5337
chr13,104036851,104037745,-,HERVL-int,LTR,ERVL,0,5654
chr13,109219328,109224969,-,HERVL-int,LTR,ERVL,0,5654
chr13,109948267,109949580,+,HERVL-int,LTR,ERVL,1688,3005
chr13,109949547,109951132,+,HERVL-int,LTR,ERVL,3308,4890
chr13,109951110,109951186,+,HERVL-int,LTR,ERVL,3843,3919
chr13,109951200,109951534,+,HERVL-int,LTR,ERVL,4885,5225
chr13,109951583,109952007,+,HERVL-int,LTR,ERVL,5221,5654
chr14,20567838,20569320,+,HERVL-int,LTR,ERVL,1,1492
chr14,20569320,20573123,+,HERVL-int,LTR,ERVL,1823,5654
chr14,23673096,23673416,+,HERVL-int,LTR,ERVL,4965,5284
chr14,25281546,25286084,-,HERVL-int,LTR,ERVL,0,5654
chr14,25286084,25286913,-,HERVL-int,LTR,ERVL,-4709,945
chr14,25734144,25734467,+,HERVL-int,LTR,ERVL,4121,4462
chr14,27118213,27122196,-,HERVL-int,LTR,ERVL,0,5654
chr14,27122195,27122467,-,HERVL-int,LTR,ERVL,-5384,270
chr14,27402219,27402371,+,HERVL-int,LTR,ERVL,4763,4912
chr14,29171272,29171664,+,HERVL-int,LTR,ERVL,2,394
chr14,29171662,29176239,+,HERVL-int,LTR,ERVL,1035,5654
chr14,30047977,30051624,+,HERVL-int,LTR,ERVL,1996,5654
chr14,30199246,30199696,+,HERVL-int,LTR,ERVL,3147,3610
chr14,39893671,39899252,+,HERVL-int,LTR,ERVL,1,5654
chr14,40007074,40007207,+,HERVL-int,LTR,ERVL,245,377
chr14,40007196,40011408,+,HERVL-int,LTR,ERVL,1304,5654
chr14,40866148,40866854,-,HERVL-int,LTR,ERVL,-3057,2597
chr14,41234323,41239946,-,HERVL-int,LTR,ERVL,0,5654
chr14,42051763,42052294,+,HERVL-int,LTR,ERVL,1,531
chr14,42052292,42053263,+,HERVL-int,LTR,ERVL,1848,2853
chr14,42053262,42054884,+,HERVL-int,LTR,ERVL,4026,5654
chr14,42454967,42455300,+,HERVL-int,LTR,ERVL,5,332
chr14,42455343,42457840,+,HERVL-int,LTR,ERVL,333,2810
chr14,42457836,42459819,+,HERVL-int,LTR,ERVL,3496,5475
chr14,42760082,42760822,-,HERVL-int,LTR,ERVL,-4918,736
chr14,43281946,43282357,-,HERVL-int,LTR,ERVL,0,5654
chr14,43282355,43284208,-,HERVL-int,LTR,ERVL,-1238,4416
chr14,44443545,44443648,-,HERVL-int,LTR,ERVL,-5551,103
chr14,44532133,44532665,-,HERVL-int,LTR,ERVL,-5047,607
chr14,44666042,44670515,+,HERVL-int,LTR,ERVL,3,4522
chr14,44670569,44671069,+,HERVL-int,LTR,ERVL,4523,5027
chr14,44671107,44671724,+,HERVL-int,LTR,ERVL,5028,5654
chr14,45975903,45981490,-,HERVL-int,LTR,ERVL,0,5654
chr14,48274313,48274452,-,HERVL-int,LTR,ERVL,-3446,2208
chr14,48306808,48307361,-,HERVL-int,LTR,ERVL,-424,5290
chr14,48307638,48307936,-,HERVL-int,LTR,ERVL,-1072,4582
chr14,48307980,48308125,-,HERVL-int,LTR,ERVL,-1224,4002
chr14,48308171,48308329,-,HERVL-int,LTR,ERVL,-1483,3743
chr14,48308465,48309001,-,HERVL-int,LTR,ERVL,-1963,3263
chr14,51373848,51376815,+,HERVL-int,LTR,ERVL,831,3790
chr14,51377286,51377710,-,HERVL-int,LTR,ERVL,-4818,836
chr14,53641510,53641601,-,HERVL-int,LTR,ERVL,-311,5343
chr14,53651196,53651310,-,HERVL-int,LTR,ERVL,-4408,1246
chr14,53686872,53687122,+,HERVL-int,LTR,ERVL,5048,5290
chr14,56519203,56519278,-,HERVL-int,LTR,ERVL,-1095,4559
chr14,57141670,57142623,-,HERVL-int,LTR,ERVL,-818,4836
chr14,57327542,57332548,-,HERVL-int,LTR,ERVL,0,5654
chr14,57334481,57335135,-,HERVL-int,LTR,ERVL,-4999,655
chr14,57721090,57726728,+,HERVL-int,LTR,ERVL,1,5653
chr14,62857868,62860339,-,HERVL-int,LTR,ERVL,0,5654
chr14,69822313,69822971,-,HERVL-int,LTR,ERVL,0,5654
chr14,69822975,69827310,-,HERVL-int,LTR,ERVL,-1300,4354
chr14,70432235,70434415,-,HERVL-int,LTR,ERVL,0,5654
chr14,70434406,70436377,-,HERVL-int,LTR,ERVL,-3689,1965
chr14,71459859,71464360,-,HERVL-int,LTR,ERVL,0,5654
chr14,71464674,71465707,-,HERVL-int,LTR,ERVL,-4562,1092
chr14,71936517,71940970,-,HERVL-int,LTR,ERVL,0,5654
chr14,71940969,71941444,-,HERVL-int,LTR,ERVL,-5177,477
chr14,80225246,80230830,-,HERVL-int,LTR,ERVL,0,5654
chr14,81844099,81848542,-,HERVL-int,LTR,ERVL,-1206,4448
chr14,83352448,83352494,+,HERVL-int,LTR,ERVL,4899,4944
chr14,83352549,83353274,+,HERVL-int,LTR,ERVL,4899,5654
chr14,85261256,85263203,-,HERVL-int,LTR,ERVL,0,5654
chr14,85928272,85929540,-,HERVL-int,LTR,ERVL,0,5654
chr14,85929528,85933716,-,HERVL-int,LTR,ERVL,-1436,4218
chr14,86416099,86417546,-,HERVL-int,LTR,ERVL,0,5654
chr14,90227624,90229448,+,HERVL-int,LTR,ERVL,436,2256
chr14,90229742,90232953,+,HERVL-int,LTR,ERVL,2257,5420
chr14,90233250,90233487,+,HERVL-int,LTR,ERVL,5421,5653
chr14,93358030,93360931,+,HERVL-int,LTR,ERVL,1,2962
chr14,93361241,93361341,+,HERVL-int,LTR,ERVL,2963,3035
chr14,103282249,103282433,+,HERVL-int,LTR,ERVL,2253,2475
chr14,105965185,105966563,+,HERVL-int,LTR,ERVL,4258,5654
chr14,106096882,106097134,-,HERVL-int,LTR,ERVL,0,5654
chr14,106097443,106097875,-,HERVL-int,LTR,ERVL,-234,5420
chr14,106189452,106189608,+,HERVL-int,LTR,ERVL,5496,5654
chr14,106381812,106381955,+,HERVL-int,LTR,ERVL,5496,5640
chr14,106833418,106834073,-,HERVL-int,LTR,ERVL,-10,5644
chr15,79691627,79691987,-,HERVL-int,LTR,ERVL,-3930,1724
chr15,19941869,19941971,+,HERVL-int,LTR,ERVL,506,607
chr15,19942325,19942515,+,HERVL-int,LTR,ERVL,2267,2463
chr15,19977334,19977490,+,HERVL-int,LTR,ERVL,5496,5654
chr15,20041342,20042724,+,HERVL-int,LTR,ERVL,4258,5654
chr15,21048052,21049434,+,HERVL-int,LTR,ERVL,4258,5654
chr15,26402078,26402263,+,HERVL-int,LTR,ERVL,1730,1922
chr15,26402540,26403119,+,HERVL-int,LTR,ERVL,2267,2870
chr15,46986007,46988583,+,HERVL-int,LTR,ERVL,3014,5654
chr15,58207346,58207524,+,HERVL-int,LTR,ERVL,1,178
chr15,58207501,58210595,+,HERVL-int,LTR,ERVL,1590,5654
chr15,68905294,68905355,+,HERVL-int,LTR,ERVL,1756,1816
chr15,79690964,79691318,-,HERVL-int,LTR,ERVL,-3578,2076
chr15,79692068,79693352,-,HERVL-int,LTR,ERVL,-3930,1347
chr15,81151346,81151455,-,HERVL-int,LTR,ERVL,-1381,4273
chr15,88406479,88406563,-,HERVL-int,LTR,ERVL,-3922,1835
chr15,94492345,94493653,+,HERVL-int,LTR,ERVL,4348,5654
chr15,95202488,95205155,+,HERVL-int,LTR,ERVL,2980,5654
chr15,100079597,100080969,+,HERVL-int,LTR,ERVL,4255,5654
